Iteration	mU	mW	eP	gU	kD	gW	e0	eM	robustness	|CoRa<=0.1|	min(CoRA)	SS	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
10160.0	0.001493	257.9	30.84	0.001	126.7	0.002568	0.7499	47.36	0.13333333333333333	6.0	-0.13530035733126067	25.329935976439984	0.09680094174556332	0.13380600446034435	0.17640013852760053	0.2214828883285213	0.2656095165584999	0.30601735198688435	0.34110724164454514	0.37034724975997163	0.3939095320917578	0.41231103191674445	0.4261636776642097	0.4360326727642672	0.44236790800775544	0.4454757705016099	0.4455096546877709	0.44246713806750376	0.4361884453668081	0.42635560602076067	0.4124962797747367	0.3940022097015598	0.370180714808697	0.3403669991449487	0.3041256328617371	0.26153471965379343	0.21343442790244416	0.16132787885275224	0.10647311177788958	0.04771968672979601	-0.022986206467085706	-0.13530035733126067
10161.0	0.001493	257.9	30.84	0.001	126.7	0.002568	0.7499	47.36	0.13333333333333333	6.0	-0.13530035733126067	25.329935976439984	0.09680094174556332	0.13380600446034435	0.17640013852760053	0.2214828883285213	0.2656095165584999	0.30601735198688435	0.34110724164454514	0.37034724975997163	0.3939095320917578	0.41231103191674445	0.4261636776642097	0.4360326727642672	0.44236790800775544	0.4454757705016099	0.4455096546877709	0.44246713806750376	0.4361884453668081	0.42635560602076067	0.4124962797747367	0.3940022097015598	0.370180714808697	0.3403669991449487	0.3041256328617371	0.26153471965379343	0.21343442790244416	0.16132787885275224	0.10647311177788958	0.04771968672979601	-0.022986206467085706	-0.13530035733126067
10162.0	0.001367	339.4	31.87	0.001	88.9	0.002566	0.8115	56.45	0.16666666666666666	6.0	-0.05282985892276829	25.987261769238888	0.04915360929324554	0.07278100755272321	0.10397827883081232	0.1422309528556986	0.18540349723585633	0.23020880972688268	0.27326495153673064	0.3120311743781555	0.3451423006757582	0.372221272010578	0.3934976543394615	0.40946666206698257	0.42066291103126574	0.4275349005075734	0.4303841814435596	0.42933940340801097	0.4243474224129912	0.415174243139966	0.4014176437938773	0.38254278405079306	0.35796316279591456	0.32719906729486853	0.29014011742714874	0.24738528725972764	0.20049894381648134	0.1518528779648573	0.10374019900715231	0.056806033908147466	0.008034623804026019	-0.05282985892276829
10163.0	0.001367	339.4	31.87	0.001	88.9	0.002566	0.8115	56.45	0.16666666666666666	6.0	-0.05282985892276829	25.987261769238888	0.04915360929324554	0.07278100755272321	0.10397827883081232	0.1422309528556986	0.18540349723585633	0.23020880972688268	0.27326495153673064	0.3120311743781555	0.3451423006757582	0.372221272010578	0.3934976543394615	0.40946666206698257	0.42066291103126574	0.4275349005075734	0.4303841814435596	0.42933940340801097	0.4243474224129912	0.415174243139966	0.4014176437938773	0.38254278405079306	0.35796316279591456	0.32719906729486853	0.29014011742714874	0.24738528725972764	0.20049894381648134	0.1518528779648573	0.10374019900715231	0.056806033908147466	0.008034623804026019	-0.05282985892276829
10164.0	0.001367	339.4	31.87	0.001	88.9	0.002566	0.8115	56.45	0.16666666666666666	6.0	-0.05282985892276829	25.987261769238888	0.04915360929324554	0.07278100755272321	0.10397827883081232	0.1422309528556986	0.18540349723585633	0.23020880972688268	0.27326495153673064	0.3120311743781555	0.3451423006757582	0.372221272010578	0.3934976543394615	0.40946666206698257	0.42066291103126574	0.4275349005075734	0.4303841814435596	0.42933940340801097	0.4243474224129912	0.415174243139966	0.4014176437938773	0.38254278405079306	0.35796316279591456	0.32719906729486853	0.29014011742714874	0.24738528725972764	0.20049894381648134	0.1518528779648573	0.10374019900715231	0.056806033908147466	0.008034623804026019	-0.05282985892276829
10165.0	0.00108	366.5	33.59	0.001	113.8	0.002181	0.7048	78.47	0.2	6.0	-0.03400760013877594	21.23241949660731	0.03772093894110946	0.05688249467990417	0.08321666002405964	0.11711025770623336	0.15745768872771845	0.20160595585554936	0.24610002113903584	0.287781634566919	0.32453086210245535	0.35537815028592484	0.38020858139382785	0.39937715691625564	0.41340726037528813	0.4228045746146912	0.42795891938527236	0.42909862913485164	0.42627209573269426	0.41934301916978334	0.4079960259686328	0.3917586674302503	0.3700562364075174	0.34232707480131774	0.3082305529833077	0.26795445169576626	0.22253419560424934	0.17392568218829232	0.12445851427359918	0.07547803168350585	0.025310310016300294	-0.03400760013877594
10166.0	0.00108	366.5	33.59	0.001	113.8	0.002181	0.7048	78.47	0.2	6.0	-0.03400760013877594	21.23241949660731	0.03772093894110946	0.05688249467990417	0.08321666002405964	0.11711025770623336	0.15745768872771845	0.20160595585554936	0.24610002113903584	0.287781634566919	0.32453086210245535	0.35537815028592484	0.38020858139382785	0.39937715691625564	0.41340726037528813	0.4228045746146912	0.42795891938527236	0.42909862913485164	0.42627209573269426	0.41934301916978334	0.4079960259686328	0.3917586674302503	0.3700562364075174	0.34232707480131774	0.3082305529833077	0.26795445169576626	0.22253419560424934	0.17392568218829232	0.12445851427359918	0.07547803168350585	0.025310310016300294	-0.03400760013877594
10167.0	0.00108	366.5	33.59	0.001	113.8	0.002181	0.7048	78.47	0.2	6.0	-0.03400760013877594	21.23241949660731	0.03772093894110946	0.05688249467990417	0.08321666002405964	0.11711025770623336	0.15745768872771845	0.20160595585554936	0.24610002113903584	0.287781634566919	0.32453086210245535	0.35537815028592484	0.38020858139382785	0.39937715691625564	0.41340726037528813	0.4228045746146912	0.42795891938527236	0.42909862913485164	0.42627209573269426	0.41934301916978334	0.4079960259686328	0.3917586674302503	0.3700562364075174	0.34232707480131774	0.3082305529833077	0.26795445169576626	0.22253419560424934	0.17392568218829232	0.12445851427359918	0.07547803168350585	0.025310310016300294	-0.03400760013877594
10168.0	0.001258	270.9	32.36	0.001	96.61	0.003073	0.7676	93.75	0.26666666666666666	6.0	-0.4277633478309482	13.434902910365036	0.03823978037863583	0.05759096362726403	0.08410762807269889	0.1181072207763802	0.15839697386381224	0.2022540865446147	0.2461990570225699	0.28708909783488473	0.3228296091085736	0.35245880923195294	0.3758400784198851	0.3932765650035671	0.4052123238621196	0.41204806949504535	0.414043506363821	0.41127256287194025	0.40360967806186376	0.390739845684391	0.37219931831250963	0.3474677162695515	0.31614169075821347	0.27820828877502085	0.23436706009929087	0.1861952625875306	0.1357825234731787	0.08449971011966731	0.030803906075114986	-0.03369391394017956	-0.13709270131108706	-0.4277633478309482
10169.0	0.001242	390.9	39.39	0.001	143.3	0.002698	0.6974	95.03	0.16666666666666666	6.0	-0.0669098844021324	19.057244021334842	0.055133932742613544	0.08089456254019463	0.11425604612265754	0.15425543500927075	0.19835512127987429	0.24313009202428754	0.28536763780465063	0.32285896028410477	0.35456058351844566	0.38031999771681385	0.4004901366513619	0.4156193149482663	0.4262575044921654	0.4328537506241654	0.43570871694833035	0.4349553920450538	0.4305523695115289	0.422283198204296	0.4097626627112155	0.39245843813824627	0.3697459797991657	0.3410248701731102	0.30592748077208515	0.26462075203078955	0.2180993481332981	0.1681897483160766	0.11686796814598176	0.06464824144772736	0.007903871864672434	-0.0669098844021324
10170.0	0.00131	489.9	33.1	0.001	202.0	0.002458	0.9649	111.2	0.16666666666666666	6.0	-0.01749801787891081	13.088772231831092	0.04054212766908784	0.06086789589707126	0.08853023779559319	0.1237068476277506	0.16502115185647484	0.20962116959710006	0.25403259856243726	0.2952434931432685	0.3313440803069982	0.3615485434637723	0.3858656975814482	0.4047217192598812	0.418679248147517	0.42826983140654795	0.4339082583477842	0.4358541594587747	0.43419684280345255	0.42885026521036107	0.41955352181501	0.40587942713249026	0.38726163199248304	0.3630605287318317	0.33269775467246765	0.29588645902423966	0.2529396572186591	0.2050128135166597	0.1539489503709548	0.10131667921408884	0.046392737891839196	-0.01749801787891081
10171.0	0.001008	713.2	54.05	0.001	154.4	0.00189	0.8474	107.4	0.13333333333333333	6.0	0.0462004870444533	16.665049935759875	0.0462004870444533	0.06875365649216952	0.09886055800255794	0.1362636811043905	0.17908746707019643	0.2241757943907166	0.26809887204554833	0.3081577328684277	0.34282465646867144	0.37161987043900147	0.3947422830359646	0.41271529097389065	0.4261441679544298	0.43557972722190613	0.4414527845618505	0.444047352691865	0.4434916738686594	0.4397557958082153	0.4326511448148571	0.42183273728498843	0.40681009824506503	0.38698033392607273	0.3617068676678121	0.33047688858640056	0.29316556308847	0.2503833787607617	0.20375070457944652	0.15577836918104263	0.10905660784007896	0.0648487251089725
10172.0	0.001008	713.2	54.05	0.001	154.4	0.00189	0.8474	107.4	0.13333333333333333	6.0	0.0462004870444533	16.665049935759875	0.0462004870444533	0.06875365649216952	0.09886055800255794	0.1362636811043905	0.17908746707019643	0.2241757943907166	0.26809887204554833	0.3081577328684277	0.34282465646867144	0.37161987043900147	0.3947422830359646	0.41271529097389065	0.4261441679544298	0.43557972722190613	0.4414527845618505	0.444047352691865	0.4434916738686594	0.4397557958082153	0.4326511448148571	0.42183273728498843	0.40681009824506503	0.38698033392607273	0.3617068676678121	0.33047688858640056	0.29316556308847	0.2503833787607617	0.20375070457944652	0.15577836918104263	0.10905660784007896	0.0648487251089725
10173.0	0.001397	982.6	59.68	0.001	173.3	0.001653	0.5902	98.22	0.1	6.0	0.06652981949208892	23.356417937633083	0.06652981949208892	0.0960016807414056	0.1328816041855684	0.17544443535963203	0.2206195068065687	0.26496051166666384	0.30568179461705497	0.341159131861104	0.3708466580844514	0.39491738789518627	0.41390236211843323	0.42843845926608626	0.43912538423951186	0.4464571746800146	0.45079523547070005	0.4523608258494553	0.4512345025162108	0.44735640010429356	0.4405253265994868	0.4303978824833801	0.4164925832032323	0.3982096831350015	0.3748861222291154	0.34591562985174035	0.31096808144629906	0.27031548633459657	0.22517598848336834	0.17782091563450295	0.13110264575696934	0.08731675089405432
10174.0	0.001386	746.6	59.65	0.001041	142.6	0.001091	0.6232	116.3	0.13333333333333333	6.0	0.03313929771569487	23.178628147420213	0.06018243258127475	0.087643908609184	0.12265870293291425	0.16391025596497197	0.20859008926368947	0.25323142093358814	0.2947998110906008	0.3313551755486861	0.3620920212810009	0.38701696490409704	0.40657061033765396	0.42134377921858035	0.43190800494029413	0.4387294827104315	0.442131508627439	0.4422806994819488	0.4391828959077996	0.43268245319279697	0.42246445329443677	0.40806504308490166	0.38890243960765053	0.36435114611649877	0.3338920767998017	0.2973691282654605	0.25533802075861545	0.2093700358862888	0.16200615933946494	0.11605420208244144	0.07329962888098485	0.03313929771569487
10175.0	0.002157	984.0	82.95	0.001	112.2	0.001044	0.673	141.2	0.13333333333333333	6.0	0.0049872004123892415	24.54997349809431	0.08322404141076631	0.11718053448839001	0.15765092987963816	0.20200078284733455	0.24678562757709332	0.28885197284270575	0.3260857618329026	0.35753066724234256	0.38309547332622884	0.4031704284529788	0.418326422580007	0.4291301731077223	0.43604801916151686	0.4394025854566755	0.4393560934572042	0.4359051654462361	0.42888047209649444	0.4179511666305532	0.40264062018301283	0.3823684058853559	0.35654435463250556	0.324749552530154	0.2870297797547044	0.24426444138763453	0.1984310957468487	0.15243848936632273	0.1093008385033531	0.07091138543943101	0.03706407973690361	0.0049872004123892415
10176.0	0.002049	675.4	59.24	0.001115	160.2	0.001277	0.7191	187.9	0.2	6.0	-0.07726577699112815	11.661267369858303	0.06362938135978582	0.09214299847969053	0.12807507094951595	0.16985023092786058	0.21448305665498882	0.25849624831924994	0.2989808072663004	0.334159167930191	0.36334685029443875	0.386603645037837	0.4043627429016952	0.41716300831667025	0.42549196506524173	0.42970622094680405	0.42999595717449046	0.42637151273606266	0.41866144513702497	0.40652095559461526	0.3894587820196423	0.3669013475252547	0.3383241603890765	0.30348289773261217	0.26274420762050227	0.2174106620162287	0.16976393498216705	0.12248186677512335	0.0773660553498202	0.03375764288481416	-0.013280075748393993	-0.07726577699112815
10177.0	0.001695	696.3	68.46	0.001	188.0	0.001321	0.6879	153.8	0.13333333333333333	6.0	-0.012022631090845068	19.470689796573883	0.09187622760518485	0.12785372374553444	0.1697884602127511	0.21472785750924048	0.25920581181254315	0.3003106115137062	0.3362641454205034	0.3663956187259066	0.3907973905790139	0.4099546476994738	0.4244777344638486	0.4349463482734792	0.4418324690056207	0.4454679897045988	0.4460337100222047	0.4435564628524612	0.43790824942138923	0.42880627742354493	0.4158174079665989	0.3983764110917769	0.37583595062333713	0.3475767025046574	0.31321110613336733	0.2728915386353502	0.2276447334662641	0.1794885125636733	0.13097124822216996	0.08396447722652253	0.0379668126378445	-0.012022631090845068
10178.0	0.001479	718.2	66.92	0.001013	185.9	0.001356	0.5197	162.9	0.13333333333333333	6.0	0.0016870942978773117	21.703539096150436	0.07374359699590968	0.10526407758779589	0.14385495742902343	0.18735156341795678	0.2324598433536022	0.27582153001730164	0.3149409464997261	0.348505161027099	0.37618895313353395	0.39827362170393765	0.41531036067025573	0.4278993028943721	0.43656900037793056	0.4417200073746202	0.44360244410960303	0.44230867103609034	0.43777127790573767	0.4297629892014518	0.41790029955069924	0.40165851745595993	0.38041401298571353	0.35353993459418803	0.3205891770064159	0.28158439689168696	0.23736296545765256	0.18977123984553593	0.14135739231890787	0.09432569677159564	0.04894652804269293	0.0016870942978773117
10179.0	0.001737	676.9	60.65	0.001	163.9	0.001333	0.4974	170.8	0.16666666666666666	6.0	-0.039245794909993935	13.598388906587639	0.06470213022542863	0.09356436555878875	0.12983296854983217	0.1718717504442525	0.2166587512481561	0.26072506565594933	0.3012059737662738	0.33637931204154864	0.36560889813860115	0.38899088122600217	0.40698625805517025	0.4201586791172392	0.42902221827520054	0.43396521172094576	0.43521689418454923	0.43283478313509616	0.42670145098091855	0.4165277112029546	0.40186679980999207	0.38215287081307664	0.3567879207534011	0.3253104217183502	0.28767092176524256	0.24458084807218367	0.19775995279297717	0.14974820841676342	0.10300452768486595	0.05842816560927479	0.013689722543119827	-0.039245794909993935
10180.0	0.001737	676.9	60.65	0.001	163.9	0.001333	0.4974	170.8	0.16666666666666666	6.0	-0.039245794909993935	13.598388906587639	0.06470213022542863	0.09356436555878875	0.12983296854983217	0.1718717504442525	0.2166587512481561	0.26072506565594933	0.3012059737662738	0.33637931204154864	0.36560889813860115	0.38899088122600217	0.40698625805517025	0.4201586791172392	0.42902221827520054	0.43396521172094576	0.43521689418454923	0.43283478313509616	0.42670145098091855	0.4165277112029546	0.40186679980999207	0.38215287081307664	0.3567879207534011	0.3253104217183502	0.28767092176524256	0.24458084807218367	0.19775995279297717	0.14974820841676342	0.10300452768486595	0.05842816560927479	0.013689722543119827	-0.039245794909993935
10181.0	0.00144	584.9	69.37	0.001	119.4	0.001227	0.5524	153.6	0.2	6.0	-0.04350254192206006	17.478271881937633	0.06632958995894153	0.09567694506989591	0.1323657356798894	0.1746505456562676	0.219443790266508	0.26328532801951043	0.3033740004286899	0.3380624787234427	0.36676998097947167	0.38962039264875753	0.40707949460591814	0.4197002755503238	0.4279764349240432	0.4322694806700908	0.4327768801863108	0.42952024517919046	0.4223433322453636	0.4109184059484912	0.39476788543714864	0.3733180891257239	0.34601322997880946	0.3125237989067492	0.2730623283865139	0.22873330708092465	0.18168177691061804	0.13469312693695812	0.09009898817927786	0.04833482563691402	0.006556387336215267	-0.04350254192206006
10182.0	0.001969	553.8	50.54	0.001	119.3	0.001504	0.392	93.68	0.13333333333333333	6.0	-0.03511427553704911	22.322028235428668	0.08055457422530427	0.1138465877157525	0.1538130604147192	0.19793733056040694	0.2428015319195948	0.2851862300480104	0.3228704710406373	0.3548018117808837	0.3808259557425927	0.4013014469999093	0.4167885212875927	0.4278545141260021	0.43497106883555653	0.4384670482394803	0.438509911256758	0.43509955747364243	0.42806744993139234	0.41708064298235137	0.40165703207000525	0.3812065892377961	0.35512405954439297	0.3229670663731343	0.2847427336619932	0.24126058851350068	0.19436264032733794	0.14669119418893398	0.10074863443287962	0.0574509424718877	0.014616312014304194	-0.03511427553704911
10183.0	0.001517	604.5	69.66	0.001	100.9	0.00196	0.3429	119.9	0.16666666666666666	6.0	-0.025202033085229367	26.283331160951985	0.0737872608950861	0.1052882418821248	0.14382360627174945	0.18721331584211506	0.2321538068989	0.2752836649451514	0.3141059030974516	0.34730270130050417	0.3745371841082421	0.396071179876618	0.41242830782659246	0.42417251138452194	0.43178648722613866	0.43561376349677555	0.43583464811601447	0.43245786698473626	0.425319470099003	0.41408829231035854	0.3982847549620736	0.37732899080915255	0.35064541882879185	0.31785836029031594	0.27909761991982457	0.23535733186159366	0.1886964694482522	0.14193885330527278	0.09768670524083538	0.056957144773209	0.01796962294752263	-0.025202033085229367
10184.0	0.001517	604.5	69.66	0.001	100.9	0.00196	0.3429	119.9	0.16666666666666666	6.0	-0.025202033085229367	26.283331160951985	0.0737872608950861	0.1052882418821248	0.14382360627174945	0.18721331584211506	0.2321538068989	0.2752836649451514	0.3141059030974516	0.34730270130050417	0.3745371841082421	0.396071179876618	0.41242830782659246	0.42417251138452194	0.43178648722613866	0.43561376349677555	0.43583464811601447	0.43245786698473626	0.425319470099003	0.41408829231035854	0.3982847549620736	0.37732899080915255	0.35064541882879185	0.31785836029031594	0.27909761991982457	0.23535733186159366	0.1886964694482522	0.14193885330527278	0.09768670524083538	0.056957144773209	0.01796962294752263	-0.025202033085229367
10185.0	0.001517	604.5	69.66	0.001	100.9	0.00196	0.3429	119.9	0.16666666666666666	6.0	-0.025202033085229367	26.283331160951985	0.0737872608950861	0.1052882418821248	0.14382360627174945	0.18721331584211506	0.2321538068989	0.2752836649451514	0.3141059030974516	0.34730270130050417	0.3745371841082421	0.396071179876618	0.41242830782659246	0.42417251138452194	0.43178648722613866	0.43561376349677555	0.43583464811601447	0.43245786698473626	0.425319470099003	0.41408829231035854	0.3982847549620736	0.37732899080915255	0.35064541882879185	0.31785836029031594	0.27909761991982457	0.23535733186159366	0.1886964694482522	0.14193885330527278	0.09768670524083538	0.056957144773209	0.01796962294752263	-0.025202033085229367
10186.0	0.001	484.6	69.62	0.001	80.43	0.002483	0.4105	150.2	0.23333333333333334	6.0	-0.05877066793324097	18.663002412513247	0.041783022827991255	0.06257626085988979	0.0907184849401833	0.12625848351064464	0.16766703580386166	0.2119852445919311	0.2557232074119481	0.2959255275960793	0.3307541264153059	0.3594648961369318	0.38206258196733545	0.3989262741525472	0.41053587995597296	0.41730983448665393	0.41952174042931445	0.41726332059306337	0.4104334503261079	0.3987464496592648	0.3817655792695149	0.3589808636159358	0.3299623041135114	0.29461870749501595	0.2535492756626683	0.2083539083022491	0.16160127982788794	0.11614614518779416	0.07386008591616088	0.0342880864211032	-0.006564943604681184	-0.05877066793324097
10187.0	0.001	362.7	60.9	0.001316	115.9	0.001689	0.4033	148.4	0.2	6.0	-0.13734813883706146	16.176712620283038	0.057318537351951276	0.08379639241142288	0.11782522929699547	0.1582661741224028	0.20244028231778394	0.24688727781684863	0.2884635304082228	0.3250715742432079	0.3557608493946347	0.38042732690593817	0.3994292635924249	0.4132878503673748	0.42250308565516653	0.4274568337733177	0.42836783205753265	0.425273597705659	0.4180261614722964	0.40629879245520456	0.38961046817054135	0.3673855570449207	0.3390773459581958	0.30438698735896574	0.26357900301978404	0.21779163315594519	0.1690663174095632	0.1197260893307191	0.07095105579198985	0.020703724158279545	-0.039712488400526894	-0.13734813883706146
10188.0	0.001	355.4	42.44	0.001099	92.8	0.00214	0.4059	178.1	0.3	6.0	-0.2526378079762029	11.098738307438012	0.020641429602539875	0.032011774384891306	0.04868180754717664	0.07202856083919978	0.10279544238217973	0.14041408986039722	0.18269738917061074	0.22631456637615702	0.2678426247751399	0.3046883626496834	0.3354088750259045	0.35951533756516857	0.37708668388918803	0.38842502572118964	0.39382620802653084	0.39345346857281693	0.38728349227017156	0.3751053610182912	0.35657229169503285	0.3313248402570256	0.29921290398853967	0.2606188696278728	0.2167879150550182	0.16990295252093707	0.12254734398699955	0.07642646223454455	0.030622903736179926	-0.020722026754331102	-0.0945547299162095	-0.2526378079762029
10189.0	0.001	458.5	65.24	0.001	126.0	0.001961	0.4781	197.1	0.23333333333333334	6.0	-0.1064049194663854	13.073695988572874	0.044937248467151455	0.0669684645407706	0.09646569172562657	0.13323419867931668	0.1754676465526038	0.2200404889610805	0.26349036666641945	0.3030370085305227	0.3370538358186699	0.36496483938277463	0.38687806350092985	0.40322414374526777	0.4145038130672415	0.42114241373847583	0.4234168347586493	0.42142342078190304	0.4150678222079936	0.40407004294504667	0.3879892461003824	0.366284704468377	0.33844118094313674	0.304190655295687	0.2638329279855112	0.21855655210641783	0.17049011616839124	0.12212396991927693	0.0749778471433749	0.027769637107291068	-0.026177692040409085	-0.1064049194663854
10190.0	0.001015	369.0	71.48	0.001	109.7	0.002915	0.8194	236.4	0.23333333333333334	6.0	-0.5527975781772286	10.25369599200192	0.04816776364555351	0.07138985142773209	0.1021114061614176	0.13985902823024424	0.18253789185773658	0.22687079041556735	0.2694417921520865	0.30764449859388787	0.3400365250246633	0.3661630976644939	0.3861753798934788	0.4004835213855846	0.40952331584444523	0.4136246850281169	0.41294717944666837	0.40745466869083574	0.3969156673021106	0.3809302638696274	0.3589989151223363	0.3306610707022939	0.2957324918419706	0.2546314363350895	0.20866755268308668	0.15999076171485005	0.11083790511329901	0.06197775327495827	0.010467520884950612	-0.05453446166466307	-0.16828135201676442	-0.5527975781772286
10191.0	0.001	379.8	79.68	0.001	107.4	0.002414	0.7572	221.3	0.23333333333333334	6.0	-0.3291326345702254	11.65359554698843	0.05864484868287748	0.08553327741870247	0.11991696185921255	0.16054309991460258	0.20464526514823522	0.24874364125843174	0.289736813141817	0.3255901905445886	0.3553996494651015	0.37907624996857864	0.3969632009557302	0.4095427453213454	0.4172572377754579	0.4204150997544539	0.4191474740711874	0.4133927204400755	0.40289910671848567	0.3872483799175065	0.3659153791273775	0.33839115530044067	0.3044012207023136	0.2642223478038034	0.2190020504575048	0.17081324353150018	0.12207859855968647	0.0742163972727588	0.025712913034455172	-0.030792371698894972	-0.11741911144026282	-0.3291326345702254
10192.0	0.001	379.8	79.68	0.001	107.4	0.002414	0.7572	221.3	0.23333333333333334	6.0	-0.3291326345702254	11.65359554698843	0.05864484868287748	0.08553327741870247	0.11991696185921255	0.16054309991460258	0.20464526514823522	0.24874364125843174	0.289736813141817	0.3255901905445886	0.3553996494651015	0.37907624996857864	0.3969632009557302	0.4095427453213454	0.4172572377754579	0.4204150997544539	0.4191474740711874	0.4133927204400755	0.40289910671848567	0.3872483799175065	0.3659153791273775	0.33839115530044067	0.3044012207023136	0.2642223478038034	0.2190020504575048	0.17081324353150018	0.12207859855968647	0.0742163972727588	0.025712913034455172	-0.030792371698894972	-0.11741911144026282	-0.3291326345702254
10193.0	0.001	407.1	95.06	0.001121	94.09	0.002658	0.8152	191.2	0.2	6.0	-0.18116321637820923	17.29708913626305	0.07555372419241421	0.10749331898317731	0.14633403241956616	0.18978565162974928	0.2344970331177704	0.2771349225783466	0.3152706231988284	0.34764935017731297	0.3739674971992166	0.3944872388763178	0.4097056865868766	0.42013988300453825	0.4262090657942875	0.4281781434098052	0.4261339778726983	0.41997831132243113	0.4094320070749555	0.39405503264282743	0.3732971689516774	0.3466060932760301	0.313626261801946	0.27450340035226933	0.2302278437440525	0.18278924696836105	0.1347872853499909	0.08830440208172252	0.04328839980957108	-0.004354480648946212	-0.06667092196925428	-0.18116321637820923
10194.0	0.001	441.5	84.65	0.001024	116.2	0.002447	0.8941	221.8	0.23333333333333334	6.0	-0.1713296962258559	13.722287434406917	0.061170055175723624	0.08889415263540061	0.12408359785928524	0.16532010382919268	0.2097206570322582	0.25380132189490906	0.2945565715555304	0.3300842834089063	0.35959557798320535	0.3830807999303006	0.4009320727163964	0.4136631925924108	0.42174213373422015	0.42550456716273505	0.4251144992368632	0.4205494873895467	0.411600057273941	0.39788366596026326	0.37888427383668877	0.35404041174720263	0.32291411385965857	0.28546475480259115	0.242391729127769	0.19536727608138016	0.14681841363787076	0.09896613979740608	0.05221188695650287	0.003082442809921258	-0.059671137078381786	-0.1713296962258559
10195.0	0.001	441.5	84.65	0.001024	116.2	0.002447	0.8941	221.8	0.23333333333333334	6.0	-0.1713296962258559	13.722287434406917	0.061170055175723624	0.08889415263540061	0.12408359785928524	0.16532010382919268	0.2097206570322582	0.25380132189490906	0.2945565715555304	0.3300842834089063	0.35959557798320535	0.3830807999303006	0.4009320727163964	0.4136631925924108	0.42174213373422015	0.42550456716273505	0.4251144992368632	0.4205494873895467	0.411600057273941	0.39788366596026326	0.37888427383668877	0.35404041174720263	0.32291411385965857	0.28546475480259115	0.242391729127769	0.19536727608138016	0.14681841363787076	0.09896613979740608	0.05221188695650287	0.003082442809921258	-0.059671137078381786	-0.1713296962258559
10196.0	0.001024	510.0	79.83	0.001	141.4	0.002134	0.979	279.8	0.2	6.0	-0.1524365075645249	11.546005172294976	0.04792284374688664	0.07107589418787942	0.1017537858051441	0.13952115297510842	0.18232070735970782	0.2268968313063916	0.2698350862636715	0.308520791441585	0.34150761907425037	0.36834966188966906	0.3892219138044327	0.40457263193260823	0.41488910397269524	0.42056575382698486	0.42183913778748655	0.4187603168468399	0.4111880029250048	0.3987982840940795	0.38111851707543104	0.3576053810941157	0.3277979990316429	0.2915737974414487	0.24948651524382778	0.20303691507374405	0.1545550921637697	0.10636559527176195	0.05924259265381814	0.010389595891126351	-0.05007388194842915	-0.1524365075645249
10197.0	0.001	670.4	84.91	0.001	127.1	0.002366	0.9405	334.0	0.23333333333333334	6.0	-0.07672248292316658	11.585869606523024	0.03165636523479767	0.0481972979643991	0.07142675850015112	0.10215136610049715	0.13989235847754394	0.1825496550466799	0.22684297640742976	0.2693560001430688	0.3074831651476557	0.33978222126932817	0.36579669248308344	0.3856739477711505	0.3998184096197563	0.4086584689481724	0.4125152953465266	0.4115389536594105	0.40568446925583873	0.39471512884732435	0.3782353799651002	0.3557706249224728	0.32692395463901097	0.291638523497697	0.25054881652863203	0.20527941711078734	0.15838326309238582	0.11261299661999882	0.06959647858697131	0.028394547239644637	-0.016037873303142512	-0.07672248292316658
10198.0	0.001232	723.6	121.6	0.001037	105.1	0.001946	1.208	330.1	0.23333333333333334	6.0	-0.08387990386140112	12.790049172579954	0.05786962440299978	0.08450350371583272	0.11864671135135778	0.1591026257685542	0.20314683759143393	0.24730543476371505	0.2884495756379905	0.32450472968005584	0.3545330053303466	0.3784250444896389	0.3965157941666154	0.4092875392646187	0.41718763592490105	0.42053244862438516	0.4194631467527103	0.4139301532494419	0.40369635874919196	0.38836170726878666	0.3674244807480688	0.34040745046467474	0.30708259753190503	0.267803044792134	0.22385718007797528	0.17759556378614433	0.13199281589055575	0.08956067520033169	0.05105033365940873	0.014460958348461575	-0.02603897088543582	-0.08387990386140112
10199.0	0.001	589.1	121.7	0.001	172.6	0.001381	1.649	293.2	0.16666666666666666	6.0	-0.07448683185993765	15.499386001917212	0.095265429426793	0.13193125500501748	0.17427910727642007	0.21924599538355416	0.2633753382075031	0.30385608480963583	0.33903173935602327	0.3683229450358346	0.39186873977442865	0.4101633470759449	0.4238005966956294	0.4333274104914661	0.4391718492701441	0.44161267324444464	0.4407684455727903	0.4365942423958305	0.42888130027688814	0.4172606916515785	0.4012182481674252	0.38013614452729977	0.3533870003069454	0.32051387188188635	0.28151574499969606	0.23718674415726967	0.18930346594497352	0.14030491699018474	0.09220839710455393	0.04490208477157899	-0.006087972265585099	-0.07448683185993765
