Iteration	mA	kD	mB	mU	e0	eP	bA	bI	robustness	|CoRa<=0.1|	min(CoRA)	SS	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
7964.0	979.9	6.77	586.5	73.16	0.001286	0.178	5.932	501.7	1.0	6.0	9.464555994397339e-5	6.179083789267822	0.025685007996401527	0.0162550379715143	0.010216460739723656	0.006392831389157981	0.003989184901118393	0.0024852024945891792	0.001547053063138202	0.0009632337711454235	0.0006008463386014992	0.0003769024461080685	0.0002399274045835028	0.00015836485286641711	0.00011339833599649392	9.464555994397339e-5	9.777429471637235e-5	0.00012350520290413112	0.00017777563345534772	0.0002730994553469202	0.0004314244320133075	0.0006891122230715436	0.001105099907286752	0.001773892410197881	0.0028457850749237378	0.004557472501465405	0.007276378081951001	0.01156002811686294	0.01822400884903384	0.028392422517150635	0.043468486045089336	0.06492296910414133
7965.0	979.9	6.77	586.5	73.16	0.001286	0.178	5.932	501.7	1.0	6.0	9.464555994397339e-5	6.179083789267822	0.025685007996401527	0.0162550379715143	0.010216460739723656	0.006392831389157981	0.003989184901118393	0.0024852024945891792	0.001547053063138202	0.0009632337711454235	0.0006008463386014992	0.0003769024461080685	0.0002399274045835028	0.00015836485286641711	0.00011339833599649392	9.464555994397339e-5	9.777429471637235e-5	0.00012350520290413112	0.00017777563345534772	0.0002730994553469202	0.0004314244320133075	0.0006891122230715436	0.001105099907286752	0.001773892410197881	0.0028457850749237378	0.004557472501465405	0.007276378081951001	0.01156002811686294	0.01822400884903384	0.028392422517150635	0.043468486045089336	0.06492296910414133
7966.0	979.9	6.77	586.5	73.16	0.001286	0.178	5.932	501.7	1.0	6.0	9.464555994397339e-5	6.179083789267822	0.025685007996401527	0.0162550379715143	0.010216460739723656	0.006392831389157981	0.003989184901118393	0.0024852024945891792	0.001547053063138202	0.0009632337711454235	0.0006008463386014992	0.0003769024461080685	0.0002399274045835028	0.00015836485286641711	0.00011339833599649392	9.464555994397339e-5	9.777429471637235e-5	0.00012350520290413112	0.00017777563345534772	0.0002730994553469202	0.0004314244320133075	0.0006891122230715436	0.001105099907286752	0.001773892410197881	0.0028457850749237378	0.004557472501465405	0.007276378081951001	0.01156002811686294	0.01822400884903384	0.028392422517150635	0.043468486045089336	0.06492296910414133
7967.0	742.1	9.072	472.0	57.88	0.001573	0.2527	6.498	447.2	1.0	6.0	0.00012051970215596511	7.208612119311583	0.039087316536623486	0.024954166284735006	0.015773991055909115	0.009906671631533718	0.006196132685373663	0.0038655044966803193	0.0024080814604634537	0.0014994960953923985	0.0009345696663823137	0.0005845728677144952	0.00036930508793998836	0.0002392679369774643	0.00016449771163376447	0.00012774373065700982	0.00012051970215596511	0.00014115482601578536	0.0001944073410404851	0.00029255110990962887	0.0004581730230575684	0.0007292881313429361	0.0011678504810714526	0.0018733584552664856	0.0030040167050219154	0.004808633891481242	0.007672426867388292	0.012177357672856364	0.019168648748859166	0.02979749411211459	0.04547211061288892	0.06761306908433437
7968.0	866.9	8.057	494.5	34.32	0.001898	0.3665	8.336	388.8	1.0	6.0	0.00011637570113998716	7.151196479168301	0.03316255043567739	0.021098272762269017	0.0133061466929634	0.008344490933975384	0.0052142460855297765	0.003251148983697159	0.0020248116916755277	0.0012608744755676627	0.0007862652472641396	0.0004926182283816437	0.0003125615850375707	0.0002046616073903384	0.0001440438642806581	0.00011671881875073274	0.00011637570113998716	0.00014293169444447654	0.00020250940104449332	0.00030883409123929007	0.00048635562477881565	0.0007757662475317	0.001243058442106499	0.0019938803049380665	0.003195655326359344	0.005110458681221216	0.008141099663927093	0.01288906671561676	0.020211639425600836	0.031240896124354166	0.047290419634656085	0.06955601788715039
7969.0	1000.0	6.248	427.3	34.74	0.002076	0.4022	5.479	351.3	1.0	6.0	0.00010134362257573853	9.678060640778888	0.03975534304197503	0.025519107880747176	0.016189164983674526	0.010190997379106467	0.00638328499512767	0.003985787430672263	0.002484155450174911	0.001546928397561503	0.0009635394376889439	0.0006014729595087948	0.00037792513718279305	0.00024155563956188282	0.0001609646299414097	0.00011756652025644797	0.00010134362257573853	0.00010854819700183923	0.00014083985610811945	0.0002056629014211569	0.00031794453855871094	0.000503483907164199	0.0008047544743363512	0.0012903037836320427	0.0020695221144686024	0.003315183181393335	0.005296469405708342	0.008424127631779079	0.01330453230870344	0.020786453286181426	0.031959077917327765	0.048028791014264924
7970.0	1000.0	7.611	535.2	31.39	0.001887	0.5937	4.601	386.1	1.0	6.0	0.00010478447511666433	7.522895018181793	0.03027330673566624	0.019231741284238272	0.012117256928906089	0.007594198456003303	0.004743533151508589	0.002956910969651623	0.0018412605424936767	0.0011464414722398455	0.0007148273418477017	0.00044778616263523166	0.0002840180002137839	0.00018582477918614585	0.00013056479123599245	0.0001054827693987068	0.00010478447511666433	0.00012830316572236004	0.00018145591547893015	0.00027647471697717877	0.00043517598020089684	0.0006938514655173624	0.0011112634596256682	0.00178121614382395	0.002851665076479197	0.004552463102842512	0.007232651118538339	0.011403552827607655	0.01777234817526239	0.02722995703824418	0.040735674557754606	0.059054834811874984
7971.0	814.5	9.831	363.1	24.43	0.001986	0.523	5.81	353.7	1.0	6.0	0.00011168164661957883	13.772789474093369	0.06470952527459403	0.042343862066073185	0.02721810352324737	0.01728300108802034	0.010886160570284385	0.006821376806649459	0.004260412833436396	0.002655772822020289	0.0016540304346505327	0.001030429390261124	0.0006434396988266237	0.0004046044357977227	0.0002590906437668702	0.00017340016912551685	0.00012777420916006393	0.00011168164661957883	0.00012140413216678043	0.00015917955153653635	0.00023370913871850098	0.00036213535170214503	0.000573914468630715	0.0009173907469555878	0.0014703646957802503	0.0023565224377068736	0.003770086358004004	0.0060108838849366715	0.009529742971358295	0.014976718809877268	0.0232279230482502	0.035340105372544686
7972.0	799.3	12.76	352.4	26.86	0.001928	0.6641	5.346	356.3	1.0	6.0	0.00011244874443607323	18.459053504339423	0.08483484449302346	0.05643027754017141	0.036697865295167435	0.023487511810559948	0.014871332247812208	0.009349649621039378	0.005851665241086397	0.0036521382655522	0.0022757443859129554	0.0014172928036622102	0.0008833747609017112	0.0005525017277550345	0.00034892309414831697	0.00022585443332707797	0.00015494770447869492	0.00011984711280415551	0.00011244874443607323	0.00013104008778006484	0.00017990257836375997	0.00027028390393318824	0.0004229475636780509	0.0006728392463678721	0.0010768188419062502	0.001725913772682906	0.0027640911197746856	0.004415826371109482	0.007023907422303271	0.011094984263518666	0.01733989581594882	0.026675559843905898
7973.0	804.2	16.95	450.0	31.01	0.002662	0.5388	8.33	322.5	1.0	6.0	0.0001314861792277506	15.541184817474791	0.07194791373081194	0.04708280132698922	0.030266284829124707	0.01921973976208825	0.012106661757178123	0.007586443685120825	0.004738414734964801	0.00295388121192589	0.0018398697579472718	0.001146466209022184	0.0007163115180839243	0.00045108780437622527	0.00028990630370343825	0.0001956634393972915	0.00014662919948568164	0.0001314861792277506	0.0001467347398670513	0.00019588618118499947	0.0002902598303608747	0.0004515538185558685	0.0007167384236257015	0.001146283272788964	0.0018373125922144715	0.0029439505009491193	0.00470761909797424	0.0074995828565722	0.011874605374278839	0.018624275113832182	0.02879621431249507	0.043611822919211715
7974.0	1000.0	11.69	356.2	30.34	0.002548	0.3997	11.33	304.4	1.0	6.0	0.00010952977054000943	24.00526129726935	0.09329926835600431	0.06284131825640857	0.04123981794109655	0.026560284657107355	0.016887079713078748	0.01064565912049717	0.006674225111952185	0.004169907426375288	0.002599905046559284	0.0016194523832770357	0.0010089764085516408	0.000630084885505859	0.00039623377628190417	0.00025375841316109424	0.00016986946368643203	0.00012522730681964144	0.00010952977054000943	0.00011915154189074146	0.00015631078608147715	0.00022957518126973393	0.00035581760935375823	0.00056404871099207	0.0009019451484244359	0.0014464091213086388	0.0023201570506414275	0.003717055057140886	0.005939292990395417	0.009448345625379537	0.014926281033594047	0.023329397951425204
7975.0	1000.0	11.69	356.2	30.34	0.002548	0.3997	11.33	304.4	1.0	6.0	0.00010952977054000943	24.00526129726935	0.09329926835600431	0.06284131825640857	0.04123981794109655	0.026560284657107355	0.016887079713078748	0.01064565912049717	0.006674225111952185	0.004169907426375288	0.002599905046559284	0.0016194523832770357	0.0010089764085516408	0.000630084885505859	0.00039623377628190417	0.00025375841316109424	0.00016986946368643203	0.00012522730681964144	0.00010952977054000943	0.00011915154189074146	0.00015631078608147715	0.00022957518126973393	0.00035581760935375823	0.00056404871099207	0.0009019451484244359	0.0014464091213086388	0.0023201570506414275	0.003717055057140886	0.005939292990395417	0.009448345625379537	0.014926281033594047	0.023329397951425204
7976.0	1000.0	8.934	508.4	34.71	0.003616	0.4097	14.95	215.3	1.0	6.0	0.00014548102260180006	9.983919515970504	0.03934653864653628	0.025187132537993675	0.015949494489467805	0.0100284232230698	0.006276976641467131	0.003917950980693141	0.002441803505139167	0.001521328044123181	0.0009491844303750487	0.000595204328786008	0.00037835536398179087	0.00024880802184953384	0.0001767249218414376	0.00014548102260180006	0.00014786373738152138	0.00018441796878081954	0.0002635661125934072	0.00040352493172585326	0.0006364324869670341	0.0010155562281611882	0.0016270335558022234	0.0026083107850695783	0.004176164719814888	0.006667387641070103	0.010593433567750724	0.016703298864713972	0.0260310938583876	0.03987162488856191	0.05959027790528619	0.08618817845003753
7977.0	1000.0	8.934	508.4	34.71	0.003616	0.4097	14.95	215.3	1.0	6.0	0.00014548102260180006	9.983919515970504	0.03934653864653628	0.025187132537993675	0.015949494489467805	0.0100284232230698	0.006276976641467131	0.003917950980693141	0.002441803505139167	0.001521328044123181	0.0009491844303750487	0.000595204328786008	0.00037835536398179087	0.00024880802184953384	0.0001767249218414376	0.00014548102260180006	0.00014786373738152138	0.00018441796878081954	0.0002635661125934072	0.00040352493172585326	0.0006364324869670341	0.0010155562281611882	0.0016270335558022234	0.0026083107850695783	0.004176164719814888	0.006667387641070103	0.010593433567750724	0.016703298864713972	0.0260310938583876	0.03987162488856191	0.05959027790528619	0.08618817845003753
7978.0	1000.0	9.456	531.8	36.23	0.002784	0.3906	12.5	254.4	1.0	6.0	0.00013276107904607588	9.669558020389296	0.038210507695017035	0.024423280530725268	0.01545044221275928	0.009708375304855908	0.006074115449081309	0.003790265006083432	0.0023617038003929864	0.001471050573803263	0.0009173977056839587	0.0005746718922744273	0.00036437311753449356	0.00023815952261074477	0.0001669543726867542	0.00013433210155569875	0.00013276107904607588	0.00016187461081403458	0.00022838286019694117	0.00034760214303565366	0.0005469333013972829	0.0008720316822433526	0.0013969347302803343	0.0022400783713919037	0.0035888690715744262	0.005735921613937603	0.009129135425262513	0.014432871355166067	0.022583732229955703	0.03479621381614906	0.0524347717198425	0.076658844740578
7979.0	774.5	11.48	437.0	45.56	0.003403	0.4855	9.75	259.1	1.0	6.0	0.00015330942500340258	11.260310681277957	0.05556057972675181	0.035958748780391715	0.022939332005392544	0.014493102484978765	0.009099398972883307	0.00569032295561975	0.003549965276566902	0.002212112824494449	0.001378663904675883	0.0008612735598127009	0.0005419948457657619	0.0003476493431069076	0.0002335454167377646	0.0001733912178154202	0.00015330942500340258	0.00016866194723240337	0.0002229834883140598	0.0003287834250949479	0.0005103862747340343	0.0008094166302415035	0.0012940614026710527	0.0020739033234820417	0.0033228752568405092	0.0053134501331566514	0.008464646619937009	0.013402538021858671	0.021020225366632717	0.03249873024376518	0.04921165657288981	0.07241529276809801
7980.0	977.7	9.81	442.0	62.47	0.004649	0.4659	12.57	279.2	1.0	6.0	0.00012925093181521383	15.441964601840493	0.0618911152505318	0.04046311267673355	0.02599220499654096	0.016497275568296794	0.010388280597079814	0.006508291354837402	0.0040645740384605165	0.0025338117717945184	0.0015784944679000646	0.0009841425211643215	0.0006158108015717569	0.00038928766178076207	0.0002525605419651291	0.0001741528585095004	0.00013598579625482836	0.00012925093181521383	0.00015239140269344127	0.00021074259125749734	0.0003177499581950106	0.0004980299977389491	0.0007929350194359118	0.0012697847961155191	0.002036582324707739	0.003264811670241011	0.005223579211924074	0.008328087901439766	0.01320213290125745	0.02074365837381805	0.03215814551996156	0.04888520026295024
7981.0	1000.0	17.45	433.1	76.73	0.005807	0.4254	13.7	202.6	0.9666666666666667	5.793103448275862	0.0001553534402512142	31.380377203549163	0.11161159540625606	0.076145454890745	0.050456023265103254	0.03271968840460459	0.020900338069966235	0.013216076262609944	0.008302177751871106	0.00519367490038678	0.003241026327075586	0.0020202066803160497	0.001259706306689675	0.0007878678425690078	0.0004972084721361032	0.0003211413656019721	0.00021919163971163353	0.0001678741961937637	0.0001553534402512142	0.00017873820818063542	0.000243417618083874	0.0003642886383523042	0.0005691409937601149	0.000904923693641322	0.0014481877163674763	0.0023217233372073097	0.0037202368248369917	0.005948509350175216	0.009474812417664524	0.014997864284587875	0.023512294866363723	0.036328980467706225
7982.0	829.3	16.68	394.7	103.8	0.007067	0.4614	12.69	163.6	0.9666666666666667	5.793103448275862	0.00020562887654728069	30.74386654639376	0.12701595651612477	0.08778436579541705	0.05875505186806108	0.03837919563131589	0.02463826574753199	0.01563151718727016	0.00984075857763099	0.006164800934069651	0.003850657162364331	0.00240196428465398	0.0014989945460092348	0.0009389039544854388	0.0005944872451149071	0.0003869919870877822	0.00026877775740012546	0.00021263651554094925	0.00020562887654728069	0.0002461352937702123	0.0003434826393545168	0.0005200609411246618	0.0008163806878596535	0.0013001235067256936	0.002080974365494795	0.003333889523075349	0.005334238647265955	0.008508192465659094	0.013498776940973362	0.021237864636257396	0.03299036603505252	0.05029593431558433
7983.0	863.1	14.69	408.2	108.5	0.005923	0.4333	11.23	133.7	0.9666666666666667	5.793103448275862	0.00021523090952422697	27.57191930383705	0.11370933241126473	0.07777088879723686	0.051631186616309166	0.033527298331021305	0.021436156311242908	0.013563382678369571	0.008524063281242653	0.0053343962835369725	0.0033303003826590212	0.0020775630616965976	0.001297972791209265	0.0008157242335945764	0.0005210309969697101	0.00034641331455105475	0.0002517459589189088	0.00021523090952422697	0.00022844997994703393	0.00029444418229959934	0.00042840117378678126	0.000661094377303985	0.0010457980838732156	0.001670083432456016	0.002674723460369488	0.004282817698809981	0.006842746275605466	0.010887362296635391	0.01720581831629926	0.026907856400772555	0.04142700317658975	0.06236497070618249
7984.0	1000.0	22.88	355.5	75.82	0.006437	0.3988	15.49	134.8	0.9333333333333333	5.586206896551724	0.00019797024839969966	58.48001070967178	0.18437474935742104	0.13462037076625746	0.09431085479337008	0.06379771046783919	0.04199827335952065	0.027107366997454998	0.017260005332213783	0.010891329903490015	0.006832933153565596	0.004271630910663881	0.002665486118098189	0.001663001010408735	0.001040151101412545	0.0006559348006570912	0.0004226747020494848	0.0002868803094254777	0.00021732039379616244	0.00019797024839969966	0.00022436695936839748	0.0003025892962881881	0.00045063801944251515	0.0007025110166162832	0.001115830609719683	0.0017845606921449888	0.0028591758921916637	0.004577490458065008	0.0073096819171307535	0.011619322492229259	0.018334975991442997	0.02860805129103733
7985.0	1000.0	22.88	355.5	75.82	0.006437	0.3988	15.49	134.8	0.9333333333333333	5.586206896551724	0.00019797024839969966	58.48001070967178	0.18437474935742104	0.13462037076625746	0.09431085479337008	0.06379771046783919	0.04199827335952065	0.027107366997454998	0.017260005332213783	0.010891329903490015	0.006832933153565596	0.004271630910663881	0.002665486118098189	0.001663001010408735	0.001040151101412545	0.0006559348006570912	0.0004226747020494848	0.0002868803094254777	0.00021732039379616244	0.00019797024839969966	0.00022436695936839748	0.0003025892962881881	0.00045063801944251515	0.0007025110166162832	0.001115830609719683	0.0017845606921449888	0.0028591758921916637	0.004577490458065008	0.0073096819171307535	0.011619322492229259	0.018334975991442997	0.02860805129103733
7986.0	650.4	30.83	427.2	85.39	0.009404	0.5319	21.48	164.0	0.9666666666666667	5.793103448275862	0.00026467424293269545	27.785358447459515	0.13759549854393716	0.09419761514602358	0.0626001834303449	0.04068512210199544	0.02602942515300592	0.016477145312317	0.010358397109075055	0.006483640989290247	0.004048353986527262	0.0025258165754644974	0.0015782706769817442	0.0009921833160538684	0.0006341871203885365	0.0004223299823113593	0.0003079381823428959	0.00026467424293269545	0.00028256145677907037	0.0003657050915457733	0.0005332109958124437	0.0008234841892108974	0.001302785650618076	0.0020797147303673645	0.0033281709394117967	0.005322113684228966	0.00848528721196824	0.013455924096452162	0.021155890233523513	0.03282913016474064	0.049972975272084365	0.07405119079423411
7987.0	866.0	20.89	350.2	84.5	0.01082	0.4342	14.28	163.6	0.9333333333333333	5.586206896551724	0.00021993458602492837	46.937349036255505	0.1712106366264193	0.12322489342505027	0.08526301026517907	0.05711363694813288	0.037327360230589364	0.023971627777212488	0.01521214355553265	0.009578253746429411	0.006001081771374276	0.0037488937602874277	0.0023390252048877676	0.0014604804745554758	0.000915968287422178	0.0005818489258913886	0.0003817369150239358	0.00026969346255551423	0.00021993458602492837	0.00022099370215543205	0.0002731102108156719	0.000388279452021142	0.0005929703475377009	0.0009340844238540936	0.0014893776998909378	0.002384349775587259	0.0038184777824849256	0.006104303427095499	0.009722208100502023	0.015389117567212644	0.0241257351985359	0.03727759260690222
7988.0	946.9	16.35	413.0	117.7	0.008357	0.6273	15.46	228.9	0.9666666666666667	5.793103448275862	0.00016808991334093116	35.83633764969467	0.13355813279981865	0.09316622611671489	0.0628122842238746	0.0412481205354056	0.02657776602719218	0.01690341953409174	0.010658262711227268	0.006683318401683172	0.004176495848198473	0.0026050736613435635	0.00162422356374104	0.0010143859398423266	0.0006373574779255321	0.00040704101382507495	0.0002705952938302301	0.0001966270786300292	0.00016808991334093116	0.00017840095897495126	0.0002299353161026902	0.00033456594038309506	0.0005163648908096463	0.0008170472759466173	0.0013052978158715762	0.0020918293861406094	0.003352874852403561	0.005365589933009861	0.008558769332578233	0.013579307080392252	0.021364631001780886	0.03318724607096018
7989.0	1000.0	11.25	371.4	107.1	0.01135	0.7513	14.24	219.6	0.9666666666666667	5.793103448275862	0.00018015314591638678	31.159733623596566	0.1230452313970982	0.08547786879879776	0.05743127930362	0.03761661442665751	0.024193313463376057	0.015367842246380692	0.009682247792023623	0.006068345004975296	0.0037913002306925775	0.002364916635877797	0.0014752683189349477	0.0009228475447250794	0.0005823232878077663	0.0003758826502373123	0.0002561447119063997	0.00019555592242858174	0.00018015314591638678	0.00020638282175402276	0.00028028766812332933	0.0004188811624337177	0.0006540052849737561	0.0010394891170653828	0.001663066055625752	0.0026652994130311834	0.004268616877236215	0.006820009628827603	0.010849677163413236	0.017141771616297548	0.026796725939240162	0.04123146473443824
7990.0	1000.0	11.25	371.4	107.1	0.01135	0.7513	14.24	219.6	0.9666666666666667	5.793103448275862	0.00018015314591638678	31.159733623596566	0.1230452313970982	0.08547786879879776	0.05743127930362	0.03761661442665751	0.024193313463376057	0.015367842246380692	0.009682247792023623	0.006068345004975296	0.0037913002306925775	0.002364916635877797	0.0014752683189349477	0.0009228475447250794	0.0005823232878077663	0.0003758826502373123	0.0002561447119063997	0.00019555592242858174	0.00018015314591638678	0.00020638282175402276	0.00028028766812332933	0.0004188811624337177	0.0006540052849737561	0.0010394891170653828	0.001663066055625752	0.0026652994130311834	0.004268616877236215	0.006820009628827603	0.010849677163413236	0.017141771616297548	0.026796725939240162	0.04123146473443824
7991.0	851.2	12.66	358.9	75.58	0.009744	0.7107	14.76	278.9	0.9666666666666667	5.793103448275862	0.00016085914624685494	25.278142419938643	0.10909493061886037	0.07442419207842121	0.049311285813896835	0.03197483862085242	0.020423313239699686	0.012913900030642113	0.008112162366250059	0.005074783581251596	0.0031669180356737672	0.0019741959646039503	0.0012313290941578874	0.0007706299266980284	0.00048714973541224334	0.00031594568298603186	0.0002176611690815762	0.00016965605475546366	0.00016085914624685494	0.00018923828125314886	0.00026133265588406816	0.0003937414941814458	0.0006168903301421228	0.000981875523941968	0.0015717850607651748	0.002519641081858387	0.004035921622474997	0.006449073765801245	0.010261279414308435	0.01621603688177962	0.025358453161845967	0.03903758856391643
7992.0	782.9	9.794	326.8	101.4	0.01553	0.5901	14.0	223.6	0.9666666666666667	5.793103448275862	0.00021966252927888493	24.168341549402836	0.11798315227621396	0.08141877530431153	0.05442222194113572	0.035512229387634826	0.022780865949178386	0.01444588734210719	0.009091500595766739	0.005694509826099479	0.003556924704561704	0.002219368056150129	0.0013862870279611407	0.0008704009171555675	0.000554493684155252	0.000366315322022816	0.00026265716388794723	0.00021966252927888493	0.00022742335838574348	0.00028772349448808317	0.00041444045315816575	0.0006366881304948363	0.0010053625728222873	0.0016044241224936785	0.0025690593538730856	0.004113745836369109	0.006573789293225738	0.010462890314042858	0.016543791128945405	0.025893522983996733	0.03991280808432225	0.060185190207379766
7993.0	610.9	10.71	299.3	73.47	0.01948	0.5027	11.3	204.4	0.9666666666666667	5.793103448275862	0.0002729010546008107	18.32386603229166	0.10614074014170773	0.07201372498072096	0.047519166205286685	0.030723945903301617	0.01958630406581062	0.012369318641477434	0.007764577755114934	0.0048562920027333985	0.003031984545488995	0.0018935860846985722	0.0011871713082207186	0.0007530114670796492	0.0004921111605181329	0.0003446764664186198	0.0002768155310278409	0.0002729010546008107	0.0003320217987996769	0.00046776609413505754	0.0007112817380357522	0.0011182399985660391	0.0017810841777137537	0.0028488006537383055	0.004557286880088165	0.007273647803716292	0.011555854368080425	0.018221604068279072	0.028400890006597537	0.043510725786775305	0.0650499500407926	0.09412731410233198
7994.0	610.9	10.71	299.3	73.47	0.01948	0.5027	11.3	204.4	0.9666666666666667	5.793103448275862	0.0002729010546008107	18.32386603229166	0.10614074014170773	0.07201372498072096	0.047519166205286685	0.030723945903301617	0.01958630406581062	0.012369318641477434	0.007764577755114934	0.0048562920027333985	0.003031984545488995	0.0018935860846985722	0.0011871713082207186	0.0007530114670796492	0.0004921111605181329	0.0003446764664186198	0.0002768155310278409	0.0002729010546008107	0.0003320217987996769	0.00046776609413505754	0.0007112817380357522	0.0011182399985660391	0.0017810841777137537	0.0028488006537383055	0.004557286880088165	0.007273647803716292	0.011555854368080425	0.018221604068279072	0.028400890006597537	0.043510725786775305	0.0650499500407926	0.09412731410233198
7995.0	610.9	10.71	299.3	73.47	0.01948	0.5027	11.3	204.4	0.9666666666666667	5.793103448275862	0.0002729010546008107	18.32386603229166	0.10614074014170773	0.07201372498072096	0.047519166205286685	0.030723945903301617	0.01958630406581062	0.012369318641477434	0.007764577755114934	0.0048562920027333985	0.003031984545488995	0.0018935860846985722	0.0011871713082207186	0.0007530114670796492	0.0004921111605181329	0.0003446764664186198	0.0002768155310278409	0.0002729010546008107	0.0003320217987996769	0.00046776609413505754	0.0007112817380357522	0.0011182399985660391	0.0017810841777137537	0.0028488006537383055	0.004557286880088165	0.007273647803716292	0.011555854368080425	0.018221604068279072	0.028400890006597537	0.043510725786775305	0.0650499500407926	0.09412731410233198
7996.0	637.9	8.01	289.5	46.05	0.0223	0.4689	16.26	245.5	0.9666666666666667	5.793103448275862	0.00024478147911764477	12.984775809704022	0.07709423029371443	0.05104872420085721	0.03308808162459904	0.0211290471308722	0.013358272528513378	0.00839100324030526	0.0052498122858191535	0.0032775233506728402	0.0020455318147045115	0.0012797278997067818	0.000807220711152191	0.0005203696066102174	0.0003534663260755208	0.00026815206383374793	0.00024478147911764477	0.00027796297515182537	0.0003753249339135574	0.0005592353799517666	0.0008718296108694205	0.0013843682780847074	0.0022127207789652916	0.0035416163462437793	0.005660932830399499	0.009016735682445072	0.014275629105809035	0.022388452998946675	0.034612071268603786	0.05240657087895012	0.07710207091837251	0.10931220571338537
7997.0	637.9	8.01	289.5	46.05	0.0223	0.4689	16.26	245.5	0.9666666666666667	5.793103448275862	0.00024478147911764477	12.984775809704022	0.07709423029371443	0.05104872420085721	0.03308808162459904	0.0211290471308722	0.013358272528513378	0.00839100324030526	0.0052498122858191535	0.0032775233506728402	0.0020455318147045115	0.0012797278997067818	0.000807220711152191	0.0005203696066102174	0.0003534663260755208	0.00026815206383374793	0.00024478147911764477	0.00027796297515182537	0.0003753249339135574	0.0005592353799517666	0.0008718296108694205	0.0013843682780847074	0.0022127207789652916	0.0035416163462437793	0.005660932830399499	0.009016735682445072	0.014275629105809035	0.022388452998946675	0.034612071268603786	0.05240657087895012	0.07710207091837251	0.10931220571338537
7998.0	1000.0	10.45	190.9	44.7	0.02198	0.3421	13.59	256.4	0.9	5.379310344827586	0.00022844399121640195	60.49142767330454	0.9997977911268964	0.1797460067836628	0.13336290011706653	0.09469006116401277	0.06472638483174709	0.0429363562135485	0.027860493724152842	0.01780283758694561	0.011260083739525372	0.007074986023565099	0.004427431640585006	0.0027648448286801304	0.001726439168021707	0.0010813783380602374	0.0006841114269095503	0.000444171769842681	0.000306612577670911	0.000239827644167339	0.00022844399121640195	0.0002698375116187581	0.0003735345467614333	0.0005633692240219983	0.0008828510532437774	0.0014048446997119658	0.0022474347167748348	0.00359871490367585	0.005753917894871533	0.009167836481590239	0.014521495656346108	0.022789715543765007
7999.0	1000.0	10.45	190.9	44.7	0.02198	0.3421	13.59	256.4	0.9	5.379310344827586	0.00022844399121640195	60.49142767330454	0.9997977911268964	0.1797460067836628	0.13336290011706653	0.09469006116401277	0.06472638483174709	0.0429363562135485	0.027860493724152842	0.01780283758694561	0.011260083739525372	0.007074986023565099	0.004427431640585006	0.0027648448286801304	0.001726439168021707	0.0010813783380602374	0.0006841114269095503	0.000444171769842681	0.000306612577670911	0.000239827644167339	0.00022844399121640195	0.0002698375116187581	0.0003735345467614333	0.0005633692240219983	0.0008828510532437774	0.0014048446997119658	0.0022474347167748348	0.00359871490367585	0.005753917894871533	0.009167836481590239	0.014521495656346108	0.022789715543765007
8000.0	1000.0	10.45	190.9	44.7	0.02198	0.3421	13.59	256.4	0.9	5.379310344827586	0.00022844399121640195	60.49142767330454	0.9997977911268964	0.1797460067836628	0.13336290011706653	0.09469006116401277	0.06472638483174709	0.0429363562135485	0.027860493724152842	0.01780283758694561	0.011260083739525372	0.007074986023565099	0.004427431640585006	0.0027648448286801304	0.001726439168021707	0.0010813783380602374	0.0006841114269095503	0.000444171769842681	0.000306612577670911	0.000239827644167339	0.00022844399121640195	0.0002698375116187581	0.0003735345467614333	0.0005633692240219983	0.0008828510532437774	0.0014048446997119658	0.0022474347167748348	0.00359871490367585	0.005753917894871533	0.009167836481590239	0.014521495656346108	0.022789715543765007
8001.0	1000.0	10.45	190.9	44.7	0.02198	0.3421	13.59	256.4	0.9	5.379310344827586	0.00022844399121640195	60.49142767330454	0.9997977911268964	0.1797460067836628	0.13336290011706653	0.09469006116401277	0.06472638483174709	0.0429363562135485	0.027860493724152842	0.01780283758694561	0.011260083739525372	0.007074986023565099	0.004427431640585006	0.0027648448286801304	0.001726439168021707	0.0010813783380602374	0.0006841114269095503	0.000444171769842681	0.000306612577670911	0.000239827644167339	0.00022844399121640195	0.0002698375116187581	0.0003735345467614333	0.0005633692240219983	0.0008828510532437774	0.0014048446997119658	0.0022474347167748348	0.00359871490367585	0.005753917894871533	0.009167836481590239	0.014521495656346108	0.022789715543765007
