Iteration	mU	mW	eP	gU	gW	e0	eM	robustness	|CoRa<=0.1|	min(CoRA)	SS	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
8376.0	1000.0	839.8	949.3	0.01447	0.002194	0.04446	0.02984	0.9666666666666667	5.793103448275862	7.873018782975179e-5	0.4941118098677497	0.0069491870886957754	0.004327178373148872	0.002692016977559357	0.0016740613051266654	0.0010411915523905113	0.0006483202642654264	0.0004050801254862204	0.00025540617809508644	0.00016475581062764313	0.00011219186984814829	8.556806417565598e-5	7.873018782975179e-5	9.009603031279852e-5	0.00012228870825462646	0.00018273789939066037	0.0002853827275858594	0.0004538550991827949	0.0007268404070846068	0.0011667540556411125	0.0018734808804361641	0.0030056954015719945	0.004813038351602764	0.007682519879927185	0.012200192481385454	0.01922051234757281	0.029914454805239517	0.04572865965723761	0.06814682945891588	0.09816871738623038	0.13561619204897601
8377.0	957.8	846.2	1000.0	0.01114	0.002373	0.02812	0.02057	1.0	6.0	6.615496959831568e-5	0.5724054868940605	0.008105569801252563	0.00504933707622595	0.003141942466880221	0.001953857069825282	0.0012148109027634872	0.0007556246598481385	0.0004707735949296148	0.0002946385417957551	0.00018658387272342655	0.0001216576385247324	8.485864164277108e-5	6.768151711912585e-5	6.615496959831568e-5	7.992467767532235e-5	0.00011217011204309875	0.00017033482372759504	0.00026783416860183757	0.0004271219731999378	0.0006847903955701401	0.0010997922779884721	0.0017664564978321683	0.0028347184662793493	0.004540766254802773	0.0072515431350494	0.011524676298105736	0.018177862235830483	0.028342349524263784	0.04343839651200288	0.06496749522764107	0.09402637284864665
8378.0	767.9	1000.0	1000.0	0.0108	0.002188	0.02159	0.03006	1.0	6.0	6.123972354100618e-5	0.6468031186359036	0.007644134207167716	0.004761048380857984	0.0029622250604920647	0.0018419624211501178	0.0011451765593299835	0.0007122680818167222	0.0004437146233689249	0.0002776372734934813	0.00017571532652704507	0.00011441088099203624	7.955873210574323e-5	6.310318733739018e-5	6.123972354100618e-5	7.35363508808457e-5	0.00010283271535549532	0.00015589264061800862	0.0002449569206364375	0.00039054424712551053	0.0006261187935705182	0.001005628481243504	0.0016154637063292975	0.0025931088556505654	0.0041555563183161715	0.006640972515310632	0.010565828846782345	0.01669363706051159	0.02609482607674297	0.040143836161486354	0.06035499278787822	0.08795129185543633
8379.0	767.9	1000.0	1000.0	0.0108	0.002188	0.02159	0.03006	1.0	6.0	6.123972354100618e-5	0.6468031186359036	0.007644134207167716	0.004761048380857984	0.0029622250604920647	0.0018419624211501178	0.0011451765593299835	0.0007122680818167222	0.0004437146233689249	0.0002776372734934813	0.00017571532652704507	0.00011441088099203624	7.955873210574323e-5	6.310318733739018e-5	6.123972354100618e-5	7.35363508808457e-5	0.00010283271535549532	0.00015589264061800862	0.0002449569206364375	0.00039054424712551053	0.0006261187935705182	0.001005628481243504	0.0016154637063292975	0.0025931088556505654	0.0041555563183161715	0.006640972515310632	0.010565828846782345	0.01669363706051159	0.02609482607674297	0.040143836161486354	0.06035499278787822	0.08795129185543633
8380.0	800.0	951.3	681.0	0.009935	0.002677	0.01765	0.03233	0.9666666666666667	5.793103448275862	7.540984394745811e-5	0.531940587385664	0.006871481904726937	0.004278653173772458	0.0026617590134523465	0.0016551930007672364	0.0010293957280881913	0.0006408868401780816	0.00040029688009774725	0.000252169543336273	0.0001623182712439092	0.00010999010499945554	8.309308444501902e-5	7.540984394745811e-5	8.516294290763592e-5	0.00011460332327365032	0.0001705262675481023	0.0002658296628761482	0.00042246196623786165	0.0006764076209016262	0.001085775096180819	0.0017436329302603006	0.002797989402899489	0.0044820952943870375	0.007158519996070727	0.011378675551573738	0.01795215349670395	0.028001275099121408	0.04293996455587375	0.06427264046870718	0.09311618587020971	0.129512134543363
8381.0	800.0	951.3	681.0	0.009935	0.002677	0.01765	0.03233	0.9666666666666667	5.793103448275862	7.540984394745811e-5	0.531940587385664	0.006871481904726937	0.004278653173772458	0.0026617590134523465	0.0016551930007672364	0.0010293957280881913	0.0006408868401780816	0.00040029688009774725	0.000252169543336273	0.0001623182712439092	0.00010999010499945554	8.309308444501902e-5	7.540984394745811e-5	8.516294290763592e-5	0.00011460332327365032	0.0001705262675481023	0.0002658296628761482	0.00042246196623786165	0.0006764076209016262	0.001085775096180819	0.0017436329302603006	0.002797989402899489	0.0044820952943870375	0.007158519996070727	0.011378675551573738	0.01795215349670395	0.028001275099121408	0.04293996455587375	0.06427264046870718	0.09311618587020971	0.129512134543363
8382.0	768.6	958.1	644.7	0.007986	0.002376	0.02766	0.02924	0.9666666666666667	5.793103448275862	7.893892922271331e-5	0.5446393441247059	0.006813475386422995	0.004242462624178002	0.002639243662407743	0.0016412345980079623	0.001020800493509442	0.0006356802197046694	0.0003972798445997813	0.0002506463001397971	0.00016193727873598987	0.00011066350378934006	8.49766275644968e-5	7.893892922271331e-5	9.115309009832584e-5	0.000124438118423357	0.0001864755896010812	0.00029157006746117326	0.0004639151127460953	0.0007430791286387046	0.0011928738697715856	0.0019153854697091328	0.0030727241593983498	0.004919795425741899	0.007851428538295322	0.012464683765812402	0.019628099540445434	0.030527522395472233	0.0466186525788716	0.06937641092855017	0.09976106618248712	0.13752445180125022
8383.0	670.4	966.0	461.2	0.01454	0.002173	0.01393	0.01955	1.0	6.0	8.165984536786885e-5	1.1239584211437725	0.01365728021663977	0.008525654854347484	0.005311930595521582	0.003305758482608065	0.0020559976592330834	0.0012785946173933175	0.0007956855352994837	0.0004963313411209476	0.00031158653531738496	0.00019883500790534867	0.00013204263608870945	9.577808675471865e-5	8.165984536786885e-5	8.642333516735323e-5	0.00011116655053622715	0.00016160038294660346	0.00024935800601165676	0.0003946550194684091	0.0006308860698938918	0.0010121447278273353	0.0016252099470781497	0.0026082722577596734	0.004179472778389577	0.006678739878896391	0.010625098178099214	0.016785464206941252	0.026234169629841653	0.04034877493734563	0.06064326161792662	0.08833327111934024
8384.0	670.4	966.0	461.2	0.01454	0.002173	0.01393	0.01955	1.0	6.0	8.165984536786885e-5	1.1239584211437725	0.01365728021663977	0.008525654854347484	0.005311930595521582	0.003305758482608065	0.0020559976592330834	0.0012785946173933175	0.0007956855352994837	0.0004963313411209476	0.00031158653531738496	0.00019883500790534867	0.00013204263608870945	9.577808675471865e-5	8.165984536786885e-5	8.642333516735323e-5	0.00011116655053622715	0.00016160038294660346	0.00024935800601165676	0.0003946550194684091	0.0006308860698938918	0.0010121447278273353	0.0016252099470781497	0.0026082722577596734	0.004179472778389577	0.006678739878896391	0.010625098178099214	0.016785464206941252	0.026234169629841653	0.04034877493734563	0.06064326161792662	0.08833327111934024
8385.0	579.5	988.9	378.7	0.01335	0.001946	0.01131	0.01961	1.0	6.0	8.57208525993279e-5	1.2731542676911678	0.01481373022058812	0.009251644142665385	0.0057658364793376615	0.0035888302838979294	0.0022322522788635526	0.0013882329774745222	0.0008638467549745795	0.0005386954441308216	0.0003379189174410993	0.0002152132384196474	0.00014224980886070368	0.00010217303348405556	8.57208525993279e-5	8.90893267732701e-5	0.00011305394583925592	0.00016314549685361712	0.00025091776396813314	0.00039658909059641804	0.0006336390088816003	0.0010163461174604053	0.0016318131388076472	0.0026187572990127874	0.004196144178738511	0.006705148161158045	0.010666588164709579	0.016849765446851267	0.026331736717976686	0.04049222673958597	0.06084494054225634	0.08860033047469018
8386.0	579.5	988.9	378.7	0.01335	0.001946	0.01131	0.01961	1.0	6.0	8.57208525993279e-5	1.2731542676911678	0.01481373022058812	0.009251644142665385	0.0057658364793376615	0.0035888302838979294	0.0022322522788635526	0.0013882329774745222	0.0008638467549745795	0.0005386954441308216	0.0003379189174410993	0.0002152132384196474	0.00014224980886070368	0.00010217303348405556	8.57208525993279e-5	8.90893267732701e-5	0.00011305394583925592	0.00016314549685361712	0.00025091776396813314	0.00039658909059641804	0.0006336390088816003	0.0010163461174604053	0.0016318131388076472	0.0026187572990127874	0.004196144178738511	0.006705148161158045	0.010666588164709579	0.016849765446851267	0.026331736717976686	0.04049222673958597	0.06084494054225634	0.08860033047469018
8387.0	739.6	1000.0	282.4	0.008634	0.001449	0.01362	0.01995	0.9333333333333333	5.586206896551724	9.33158883127689e-5	0.8082087114922993	0.008974832834479305	0.005592785589181301	0.003480975090478282	0.0021652158901956076	0.001346731533718105	0.0008383670948067381	0.000523377605719039	0.0003292329194230057	0.00021115506786431004	0.00014188269645840947	0.0001054125578027667	9.33158883127689e-5	0.00010279489228837365	0.00013603558319022176	0.00020070722517046772	0.00031171790076522455	0.0004946145405125005	0.0007913672859368301	0.0012697561480337286	0.002038224261520586	0.0032688552077230542	0.005231842466372685	0.00834465954535125	0.013236053916271338	0.020814626874946934	0.03230743186412195	0.049192665665844376	0.07291421465660869	0.10431309058290797	0.1429396107873565
8388.0	897.3	1000.0	347.9	0.01172	0.001724	0.01416	0.0265	0.9333333333333333	5.586206896551724	9.448730512397607e-5	0.6390620837959996	0.007265772179713737	0.00452492014184962	0.0028153494361652506	0.0017510037901842929	0.0010893436403454874	0.0006787428658493901	0.0004247801113585483	0.0002689284303055941	0.00017522331893169796	0.00012202369250075454	9.703699025681123e-5	9.448730512397607e-5	0.00011378246404571993	0.00015937464300158464	0.000241779912563561	0.00037998262233964597	0.0006057537132896729	0.0009708115900966492	0.0015583016161202655	0.0025007899310879444	0.004007774214151091	0.00640619789996702	0.010196391547198378	0.016120332091525736	0.02522357591318193	0.03886015266092111	0.05854510061049059	0.08554583983598094	0.12022195523514366	0.16142144150115142
8389.0	717.6	1000.0	372.4	0.01318	0.001826	0.01637	0.02234	0.9666666666666667	5.793103448275862	9.20596860056596e-5	0.9534917938531208	0.01090160626268521	0.0067983551737631825	0.0042330930739860615	0.0026335175097681788	0.0016378506962312874	0.0010189851996118778	0.0006350171648253901	0.00039761701060520715	0.0002520621597524696	0.00016475942599819454	0.00011554455200045933	9.304505698415982e-5	9.20596860056596e-5	0.00011235782171887882	0.00015862348761135615	0.0002415283977413887	0.00038017222131709753	0.000606427335524669	0.000972122592077731	0.0015605469142519976	0.0025044726427935634	0.0040137047129541435	0.006415642884817624	0.010211272858006232	0.016143447550688635	0.025258742065491276	0.03891203955984495	0.058618397893976375	0.08564349765894506	0.12034293237627193
8390.0	748.4	1000.0	245.4	0.01115	0.001228	0.01434	0.01738	0.9666666666666667	5.793103448275862	0.00010065679794558648	0.9983136600849979	0.01081550641226232	0.00674448495268856	0.004199534335091639	0.002612719787233645	0.0016250858466319428	0.0010113327163168402	0.0006307194575281153	0.00039568483913485317	0.0002520504528038363	0.00016666610196028943	0.00011981064895982873	0.00010065679794558648	0.00010477614566400404	0.00013311643269864828	0.00019221587205363295	0.00029569938177569706	0.0004673872690894387	0.0007466940996894227	0.0011974598383280924	0.0019219827766041406	0.003082806552233964	0.00493556200823005	0.00787619080897097	0.01250333680211183	0.019687567870649784	0.030616861713256213	0.04674817794671442	0.06955507209463552	0.09999198708830757	0.1378005749729432
8391.0	678.1	1000.0	295.6	0.01627	0.001231	0.01866	0.02038	0.9666666666666667	5.793103448275862	0.00010127293881600522	1.2358496219404866	0.013386539747386385	0.008355849952343954	0.005205908044111874	0.003239826285200993	0.0020152295218166904	0.0012536867548473005	0.0007809256599591027	0.0004883244887118427	0.00030848807359478607	0.00019993102036777312	0.00013758743785019883	0.00010705385364985593	0.00010127293881600522	0.00011890564512022376	0.00016401951448003708	0.00024701912660522957	0.00038702385252275417	0.0006162150239102968	0.0009870855415124338	0.0015840826099047438	0.0025418621216846972	0.004073180427579511	0.006509908090108271	0.010359495934029381	0.01637345517201462	0.02560840891924073	0.03942758197599062	0.0593459994957929	0.08661179687618407	0.12154081266961489
8392.0	678.1	1000.0	295.6	0.01627	0.001231	0.01866	0.02038	0.9666666666666667	5.793103448275862	0.00010127293881600522	1.2358496219404866	0.013386539747386385	0.008355849952343954	0.005205908044111874	0.003239826285200993	0.0020152295218166904	0.0012536867548473005	0.0007809256599591027	0.0004883244887118427	0.00030848807359478607	0.00019993102036777312	0.00013758743785019883	0.00010705385364985593	0.00010127293881600522	0.00011890564512022376	0.00016401951448003708	0.00024701912660522957	0.00038702385252275417	0.0006162150239102968	0.0009870855415124338	0.0015840826099047438	0.0025418621216846972	0.004073180427579511	0.006509908090108271	0.010359495934029381	0.01637345517201462	0.02560840891924073	0.03942758197599062	0.0593459994957929	0.08661179687618407	0.12154081266961489
8393.0	678.1	1000.0	295.6	0.01627	0.001231	0.01866	0.02038	0.9666666666666667	5.793103448275862	0.00010127293881600522	1.2358496219404866	0.013386539747386385	0.008355849952343954	0.005205908044111874	0.003239826285200993	0.0020152295218166904	0.0012536867548473005	0.0007809256599591027	0.0004883244887118427	0.00030848807359478607	0.00019993102036777312	0.00013758743785019883	0.00010705385364985593	0.00010127293881600522	0.00011890564512022376	0.00016401951448003708	0.00024701912660522957	0.00038702385252275417	0.0006162150239102968	0.0009870855415124338	0.0015840826099047438	0.0025418621216846972	0.004073180427579511	0.006509908090108271	0.010359495934029381	0.01637345517201462	0.02560840891924073	0.03942758197599062	0.0593459994957929	0.08661179687618407	0.12154081266961489
8394.0	805.3	999.7	265.5	0.0154	0.001385	0.02134	0.02442	0.9333333333333333	5.586206896551724	0.00011178576247210153	0.889035120116894	0.009789844885086024	0.006102614604253039	0.003799114193855965	0.002363522843509617	0.0014704027636923758	0.0009157466361398327	0.0005722617749594666	0.0003608889721751635	0.00023288941158027327	0.0001587160891043796	0.00012123549944993626	0.00011178576247210153	0.00012817975851185504	0.00017419773709993592	0.0002604505352840381	0.0004068022621184423	0.0006468822672415271	0.0010356503623544025	0.0016615605880076019	0.0026656160737052966	0.004270410398646618	0.006822626763092502	0.010851023507287921	0.017135437558383062	0.02676490982735511	0.041128546367721716	0.06173846118456476	0.08978168226817514	0.12544181393436074	0.16734320258022098
8395.0	577.0	756.6	231.3	0.02458	0.001767	0.01915	0.01887	0.9666666666666667	5.793103448275862	0.00014162962109460047	1.49369307983314	0.022186910929732427	0.013895523829856178	0.008675397615182892	0.005405907261443671	0.003364961519052874	0.0020938306193112577	0.0013036954366582008	0.0008138161246107732	0.000511668093425081	0.00032766985095312984	0.00021938160962246294	0.0001618022284295626	0.00014162962109460047	0.00015419874443778459	0.00020240312183522152	0.0002973509204995192	0.0004608945360818903	0.0007305803674880593	0.0011680628110808684	0.0018726696838777582	0.0030025986483729	0.0048069959659398365	0.007672276147998355	0.012183730666721118	0.019194880177904775	0.029875722218813724	0.04567228474406407	0.06806878329573825	0.09806743676574034	0.13549455508237682
8396.0	680.2	550.2	261.4	0.02349	0.001935	0.02507	0.02105	0.9	5.379310344827586	0.00016576267286559217	0.8267118574039664	0.017258456494893833	0.010788748677404498	0.006728118956901187	0.004189944564475909	0.00260775446825933	0.0016236222798490043	0.001013042325385258	0.0006360013988898084	0.00040576197356952993	0.0002692533934803628	0.0001949722192590398	0.00016576267286559217	0.00017487221995243974	0.00022439280660934162	0.000325730137058116	0.0005021953794725667	0.0007942738838964551	0.001268671007294528	0.002032922957162007	0.0032581797627457055	0.005213497329143975	0.008314838894193634	0.01318894345801654	0.020741943038842647	0.03219841842661422	0.049035329063582586	0.0726986821634411	0.10403697728050998	0.142612789814705	0.18636531429590536
8397.0	1000.0	838.3	381.0	0.02236	0.002264	0.0284	0.01635	0.9666666666666667	5.793103448275862	0.00011273374610472357	0.9576960985244651	0.013487779782914957	0.008419403083888239	0.005245685837385978	0.003264720757549528	0.0020308785184917546	0.0012636631358098757	0.0007875187848044257	0.0004930522560121066	0.0003124412091472755	0.0002040226979078995	0.0001427633991373032	0.00011451057432536895	0.00011273374610472357	0.00013701805971982008	0.0001929645141658421	0.00029347026474975125	0.000461670410202172	0.0007361817719302289	0.0011797581349057248	0.0018930939497962503	0.00303629627098212	0.004861303282581863	0.007758598898550421	0.012319164247796785	0.01940378881765628	0.030190167581977873	0.04612909227011995	0.0687004374410777	0.09888630818250758	0.13647704887784753
8398.0	472.8	895.7	503.8	0.0188	0.002312	0.02732	0.01568	1.0	6.0	9.143581362069704e-5	1.9568608499563176	0.02573104768297332	0.016136881463605257	0.010083073078678454	0.006285979326465669	0.003913338752453044	0.0024343683779896623	0.0015139995057210885	0.0009420789218848694	0.0005873815726862843	0.00036827847763506576	0.00023425207882975187	0.00015436515261763593	0.00011016454114537397	9.143581362069704e-5	9.384894196891139e-5	0.00011795835587054016	0.00016932757814460748	0.0002598037617192719	0.0004102250260610482	0.0006551550004568086	0.0010506574257636205	0.001686698146667665	0.0027065061175200783	0.004336019925745133	0.006926889075052314	0.011014954160353058	0.017389382925494204	0.027149734150294546	0.04169315587791693	0.06252986602464695
8399.0	660.6	797.2	479.9	0.01814	0.001125	0.02511	0.01557	1.0	6.0	9.263920571828257e-5	1.2820555409021448	0.017198584185571665	0.010750812472247611	0.006703939856824253	0.0041741640042424555	0.002596813823243005	0.0016150265942456955	0.001004817333963689	0.0006262502241070332	0.00039223165903075097	0.00024881607071895566	0.0001629030740255693	0.00011464906182135155	9.290346315832253e-5	9.263920571828257e-5	0.00011379223854152851	0.00016124385120687475	0.0002459389042777341	0.0003873881574259682	0.0006181052476053978	0.0009909314247338295	0.001590754458339138	0.0025528537265778854	0.0040909079515510085	0.006538152181926724	0.010403989944764372	0.016442532425169774	0.025713403133619306	0.03958228813431548	0.05956412675235524	0.08690169920492533
8400.0	905.3	936.3	498.8	0.02411	0.001351	0.03377	0.01043	1.0	6.0	8.850508069713479e-5	1.6300575328234475	0.018988476133385356	0.011877755195028691	0.007409806454263591	0.004614832216757374	0.002871323369029953	0.0017857478505358794	0.001110801439194631	0.0006918415729254053	0.00043253544437833584	0.0002731287420572687	0.00017683804046207655	0.0001214255758044266	9.408763462621902e-5	8.850508069713479e-5	0.00010338534817914432	0.00014216209298972162	0.00021378166717617695	0.0003347508456799675	0.0005328985991916396	0.0008536677189218133	0.0013702519024013746	0.002199566275202453	0.0035268423173580167	0.005642283312830829	0.008992770924825368	0.014247722588522796	0.022366070607795992	0.03462417406544562	0.052521294593191645	0.07744941506945968
8401.0	789.3	1000.0	483.1	0.0223	0.001198	0.04161	0.01057	1.0	6.0	8.923951356799117e-5	1.8911267466070867	0.020329767025278302	0.012723269775630862	0.007939809338107626	0.004945885321810024	0.003077642159121272	0.0019141359275813943	0.001190598180666594	0.0007413653101558975	0.00046318704975635333	0.00029197685465475067	0.00018823395495986582	0.00012800191040489048	9.736425089301266e-5	8.923951356799117e-5	0.00010174773653971843	0.0001377748027222164	0.0002056330377776346	0.00032096416910682313	0.0005103057732834053	0.0008170964224919364	0.0013113805654688666	0.002105130783691568	0.0033759026044717804	0.005402222075843298	0.008613831926572862	0.01365650922668485	0.02146007927875953	0.033272732978509995	0.05058255393667332	0.07481331998080103
8402.0	641.7	1000.0	330.0	0.02096	0.001165	0.05504	0.009946	1.0	6.0	0.00011532059280071867	2.30422635842626	0.024535800183043098	0.015380317601171397	0.009607655883491741	0.005988659242749619	0.0037280585880622545	0.002319331292573433	0.0014430091338109453	0.0008988751501473998	0.0005620335252292328	0.0003549472975194278	0.0002298635465732982	0.00015790747302081446	0.00012245744362881548	0.00011532059280071867	0.00013484383383649862	0.00018552910941503842	0.0002790615358144777	0.00043697550899239357	0.0006955400116938726	0.001113900962610422	0.0017871276085035998	0.0028665795614712607	0.004590795012649828	0.007330321178977619	0.0116479595754594	0.018368166858628545	0.02862960522385794	0.043857685151766065	0.06555116510690955	0.09478954280807313
8403.0	356.6	1000.0	290.1	0.02672	0.001448	0.06023	0.01203	1.0	6.0	0.00013218536977847945	4.398537746425443	0.047160271923553834	0.029820489101563884	0.0187308920431275	0.0117156050095421	0.007308405027341527	0.004551835349409855	0.002832593707474604	0.0017624961072541787	0.0010977150909654728	0.0006859191850761482	0.00043241695174262815	0.00027879030471488994	0.00018959000867915015	0.00014421647370319962	0.00013218536977847945	0.00015071222189605573	0.0002040665327616148	0.0003045442219101817	0.0004752686783274714	0.0007554267634606177	0.001209042569742696	0.001939040702316426	0.003109147021093185	0.004976925788162552	0.007941258267474594	0.01260495634275575	0.019843914210644815	0.030851680280054035	0.04708845862860756	0.07002411745117026
8404.0	221.9	1000.0	340.2	0.03187	0.001485	0.03772	0.008566	1.0	6.0	0.00011017942091117395	9.348248303874326	0.096280016067625	0.06205626743904962	0.03946638336459829	0.024881588428611504	0.015599125893019239	0.009745130338402989	0.006074632228073566	0.0037816446905624135	0.0023526242295917018	0.001463592586711551	0.0009114646233700914	0.0005695233010624278	0.0003590628954390177	0.00023155425863364594	0.00015756341646888682	0.00011999889846973035	0.00011017942091117395	0.00012583254153573854	0.00017056772131797984	0.0002547005897987454	0.00039760879388341396	0.0006321351844030084	0.0010119807393378299	0.0016236018216641778	0.0026048657942898297	0.0041735254395317	0.0066689909752917385	0.01060957996152088	0.016761289771272326	0.026197410123483346
8405.0	221.9	1000.0	340.2	0.03187	0.001485	0.03772	0.008566	1.0	6.0	0.00011017942091117395	9.348248303874326	0.096280016067625	0.06205626743904962	0.03946638336459829	0.024881588428611504	0.015599125893019239	0.009745130338402989	0.006074632228073566	0.0037816446905624135	0.0023526242295917018	0.001463592586711551	0.0009114646233700914	0.0005695233010624278	0.0003590628954390177	0.00023155425863364594	0.00015756341646888682	0.00011999889846973035	0.00011017942091117395	0.00012583254153573854	0.00017056772131797984	0.0002547005897987454	0.00039760879388341396	0.0006321351844030084	0.0010119807393378299	0.0016236018216641778	0.0026048657942898297	0.0041735254395317	0.0066689909752917385	0.01060957996152088	0.016761289771272326	0.026197410123483346
8406.0	298.3	766.7	455.4	0.03102	0.001	0.02964	0.006944	1.0	6.0	0.00010156066909663961	5.8484883517687125	0.07672065796031939	0.049071910932430386	0.03105212865584076	0.019513656889991116	0.012208737762417389	0.007617280450218707	0.004744476495327534	0.00295222160728214	0.0018362601808460622	0.0011424746914398508	0.0007119486440648095	0.0004457063990397203	0.0002824018941407594	0.00018435498964174032	0.0001289235002706486	0.00010329975956366759	0.00010156066909663961	0.00012330087589606324	0.00017353595665032268	0.0002638502282712456	0.00041504277726991305	0.0006618514336381079	0.0010607636141355102	0.0017025058930232608	0.00273155442577425	0.0043758030995683875	0.006989851613998591	0.01111376992247563	0.017542297507191974	0.0273812438500567
8407.0	307.3	978.1	508.5	0.03036	0.001	0.02951	0.008795	1.0	6.0	8.525200522046993e-5	6.462757301929573	0.06711478080027458	0.04276743681008511	0.02699699211516002	0.016938993405702502	0.010587482013298987	0.0066016613170057125	0.004110290005412333	0.0025569645240525055	0.0015901382518876588	0.0009891928886829502	0.0006162989217201241	0.00038566080463750806	0.00024410938552935676	0.00015897335206431203	0.00011058804247397293	8.777235770189209e-5	8.525200522046993e-5	0.00010244210713127251	0.00014331000165145364	0.00021728462557189064	0.0003414148241758794	0.0005442539603053581	0.0008723125905850589	0.0014004258584142274	0.0022480611208394383	0.0036043954490590203	0.005765614718461267	0.009187347866076733	0.014551005732328141	0.02283012367843107
8408.0	478.3	1000.0	673.8	0.03693	0.001	0.04623	0.01052	1.0	6.0	8.282519280517462e-5	4.55296031082467	0.04710962088364288	0.029787827412533427	0.018710058423956535	0.011702345423544036	0.007299877327671984	0.004546155546836077	0.0028284826496537824	0.0017590163900357814	0.0010940671299065079	0.0006812613207286274	0.0004256727714690711	0.0002684005229274355	0.00017315232677657925	0.00011793060447025145	8.997548291336266e-5	8.282519280517462e-5	9.482517914206949e-5	0.00012874461379998144	0.0001924108144284713	0.0003005024142077236	0.0004778993316739066	0.0007653207400273441	0.0012284426932850146	0.0019723167203573927	0.003163694603743956	0.005064595144854005	0.008080394678186132	0.012822947872650644	0.020179586423254764	0.03135569330102757
8409.0	445.2	812.3	691.5	0.03745	0.001	0.049	0.01084	1.0	6.0	9.255576378382794e-5	3.9591322656584453	0.050256613979657534	0.031816344181119914	0.019999750360270928	0.012515162579783556	0.0078093389442713	0.004864396127297065	0.0030268811385866816	0.00188259396970653	0.001171069774371168	0.0007293685629658017	0.00045596074060133616	0.00028785484801018116	0.0001862648915255616	0.00012773110587401037	9.872923965998406e-5	9.255576378382794e-5	0.00010778139117862049	0.00014791905508683293	0.00022222813597041967	0.00034783290407478976	0.0005536226965330582	0.0008867773882050244	0.0014232769419771129	0.0022844415037430953	0.0036623556283842704	0.00585763577109623	0.009332392071004737	0.014776899942073634	0.023175420954214366	0.03582801601677872
8410.0	407.6	695.9	935.9	0.04812	0.001	0.04333	0.009324	1.0	6.0	8.793730465013208e-5	4.8606452188458364	0.07069626729844099	0.04511250067336692	0.0285030682385948	0.017894284242840935	0.011188646506332733	0.006978097576510964	0.004345274731950204	0.002703368416044522	0.0016812480734473376	0.0010458583272140766	0.0006515396134036599	0.00040759400022736544	0.0002577949610251539	0.00016757154657591423	0.00011608552171340486	9.143981499057583e-5	8.793730465013208e-5	0.00010476604266906127	0.0001458096200048351	0.00022053701303968942	0.0003461695763596159	0.0005516040018324368	0.0008839403885755404	0.0014189756699551411	0.0022777073301258905	0.003651698073836131	0.00584076021005168	0.009305822998995456	0.014735545726479884	0.023112237561239132
8411.0	446.9	677.8	1000.0	0.06481	0.001	0.04811	0.01184	1.0	6.0	9.554202153084507e-5	4.945426075221879	0.07362045175088469	0.047032039716314505	0.029737891556740222	0.018678351499430212	0.011682398450981195	0.007287420774628353	0.004538443658257493	0.0028237845984026002	0.0017562661209115033	0.0010926365076379188	0.000680822542044568	0.00042612553399295756	0.000269849974944012	0.00017593380923263267	0.00012268731866687423	9.780715447636885e-5	9.554202153084507e-5	0.00011536542320604919	0.00016185133493762813	0.00024572155596429946	0.00038629672625083085	0.0006158899626623821	0.000987086804660526	0.001584409036509881	0.0025425854699621365	0.004074458435839047	0.006512012103898363	0.010362851946012257	0.016378690827914145	0.025616382751943695
8412.0	455.0	748.6	1000.0	0.08937	0.001	0.08908	0.01364	1.0	6.0	0.00011048018212176602	6.598322356294235	0.08768091061310375	0.056323277844668077	0.03574080227326991	0.022500551467492858	0.014093552784798707	0.008799548531480747	0.005483288510039354	0.0034128416712525707	0.00212303892123247	0.001320892363518376	0.0008229422969278931	0.0005148200788477976	0.0003255713068086342	0.00021154545041885022	0.00014641627823316547	0.00011513765518788653	0.00011048018212176602	0.00013136377341161997	0.000182605012924524	0.0002760180877081817	0.0004331112209197361	0.00068996731581935	0.0011053469096138503	0.0017736547907667747	0.0028451771783346512	0.004556781601097947	0.007276508935194607	0.011563593744225102	0.018237850536589693	0.028432862160111594
8413.0	395.5	871.1	835.6	0.1007	0.001049	0.06207	0.02653	1.0	6.0	0.000111499037192437	6.463476644359457	0.07503561851661908	0.04796258629792507	0.030337175994496826	0.019059163743749635	0.011922348803566364	0.007437840875802824	0.004632484894574094	0.0028825573905373507	0.0017931149243727228	0.0011159873982711135	0.0006960388432273182	0.0004367120485845103	0.00027824953506103725	0.0001840867805705381	0.00013247814277938857	0.000111499037192437	0.00011629918541372992	0.00014798255772175092	0.00021385663801673445	0.00032910275434417784	0.0005202345802066342	0.0008310936377612686	0.0013326366662808607	0.002138441444550871	0.0034286632936318968	0.005485849956197959	0.008745692273434415	0.013862212673334474	0.021775446560610322	0.03374357955230581
